rede_id,sitzung_datum,sitzung_jahr,redner_fraktion,sentiment,sentiment.norm
ID2010905300,2023-06-15,2023,AfD,-9,-0.02452316076294278
ID2010905400,2023-06-15,2023,FDP,10,0.015313935681470138
ID2010905800,2023-06-15,2023,fraktionslos,-1,-0.003745318352059925
ID2010908000,2023-06-15,2023,DIE LINKE,-11,-0.019097222222222224
ID2010911000,2023-06-15,2023,CDU/CSU,6,0.011976047904191617
ID2010911400,2023-06-15,2023,DIE LINKE,-7,-0.018518518518518517
ID2010915000,2023-06-15,2023,SPD,14,0.018396846254927726
ID2010916000,2023-06-15,2023,BÜNDNIS 90/DIE GRÜNEN,31,0.07126436781609195
ID2010919800,2023-06-15,2023,SPD,8,0.017167381974248927
ID2011000400,2023-06-16,2023,AfD,11,0.02391304347826087
ID2011005200,2023-06-16,2023,SPD,14,0.020895522388059702
ID2011111600,2023-06-21,2023,NA,55,0.042901716068642744
ID2011113300,2023-06-21,2023,AfD,-9,-0.014218009478672985
ID2011113500,2023-06-21,2023,DIE LINKE,-2,-0.0035650623885918
ID2011115200,2023-06-21,2023,BÜNDNIS 90/DIE GRÜNEN,2,0.0027210884353741495
ID2011115300,2023-06-21,2023,AfD,3,0.008450704225352112
ID2011116000,2023-06-21,2023,AfD,-1,-0.0017006802721088435
ID2011116100,2023-06-21,2023,SPD,-3,-0.0064516129032258064
ID2011116200,2023-06-21,2023,CDU/CSU,12,0.024793388429752067
ID2011116300,2023-06-21,2023,BÜNDNIS 90/DIE GRÜNEN,3,0.0046875
ID2011116400,2023-06-21,2023,DIE LINKE,2,0.003968253968253968
ID2011116500,2023-06-21,2023,FDP,-2,-0.0034662045060658577
ID2011116600,2023-06-21,2023,CDU/CSU,-7,-0.016666666666666666
ID2011116700,2023-06-21,2023,CDU/CSU,-6,-0.016042780748663103
ID2011117900,2023-06-21,2023,SPD,3,0.00819672131147541
ID2011200100,2023-06-22,2023,NA,56,0.01585952987822147
ID2011204200,2023-06-22,2023,BÜNDNIS 90/DIE GRÜNEN,8,0.0137221269296741
ID2011204400,2023-06-22,2023,SPD,9,0.015706806282722512
ID2011209200,2023-06-22,2023,SPD,14,0.01696969696969697
ID2011209800,2023-06-22,2023,SPD,2,0.001834862385321101
ID2011212000,2023-06-22,2023,CDU/CSU,-6,-0.009077155824508321
ID2011213700,2023-06-22,2023,NA,17,0.021303258145363407
ID2011304200,2023-06-23,2023,BÜNDNIS 90/DIE GRÜNEN,13,0.03812316715542522
ID2011306200,2023-06-23,2023,CDU/CSU,-15,-0.02555366269165247
ID2011306600,2023-06-23,2023,SPD,0,0
ID2011307700,2023-06-23,2023,FDP,-3,-0.004451038575667656
ID2011310300,2023-06-23,2023,AfD,3,0.00684931506849315
ID2011406000,2023-07-05,2023,CDU/CSU,-1,-0.007407407407407408
ID2011410400,2023-07-05,2023,AfD,-3,-0.00390625
ID2011410600,2023-07-05,2023,CDU/CSU,14,0.020895522388059702
ID2011410700,2023-07-05,2023,BÜNDNIS 90/DIE GRÜNEN,-5,-0.0074962518740629685
ID2011411100,2023-07-05,2023,SPD,4,0.006369426751592357
ID2011411200,2023-07-05,2023,CDU/CSU,0,0
ID2011411300,2023-07-05,2023,SPD,10,0.017793594306049824
ID2011501900,2023-07-06,2023,CDU/CSU,-11,-0.013924050632911392
ID2011504700,2023-07-06,2023,CDU/CSU,0,0
ID2011506100,2023-07-06,2023,AfD,-3,-0.022556390977443608
ID2011507300,2023-07-06,2023,CDU/CSU,5,0.008517887563884156
ID2011511900,2023-07-06,2023,CDU/CSU,6,0.00975609756097561
ID2011517000,2023-07-06,2023,CDU/CSU,-3,-0.012552301255230125
ID2011606600,2023-07-07,2023,CDU/CSU,-3,-0.009036144578313253
ID2011608100,2023-07-07,2023,SPD,-1,-0.002053388090349076
ID2011700700,2023-09-05,2023,NA,32,0.00718132854578097
ID2011703100,2023-09-05,2023,AfD,-1,-0.00199203187250996
ID2011703700,2023-09-05,2023,AfD,5,0.007898894154818325
ID2011706800,2023-09-05,2023,BÜNDNIS 90/DIE GRÜNEN,4,0.006051437216338881
ID2011706900,2023-09-05,2023,AfD,1,0.0015105740181268882
ID2011707000,2023-09-05,2023,FDP,-7,-0.012027491408934709
ID2011707100,2023-09-05,2023,DIE LINKE,4,0.0072992700729927005
ID2011707300,2023-09-05,2023,CDU/CSU,1,0.001443001443001443
ID2011707400,2023-09-05,2023,BÜNDNIS 90/DIE GRÜNEN,-9,-0.01300578034682081
ID2011707500,2023-09-05,2023,AfD,-2,-0.00554016620498615
ID2011707700,2023-09-05,2023,SPD,27,0.05567010309278351
ID2011707800,2023-09-05,2023,CDU/CSU,-6,-0.008310249307479225
ID2011709600,2023-09-05,2023,CDU/CSU,0,0
ID2011800200,2023-09-06,2023,NA,49,0.014609421586165773
ID2011801400,2023-09-06,2023,AfD,-9,-0.017716535433070866
ID2011802800,2023-09-06,2023,CDU/CSU,-7,-0.008036739380022962
ID2011803200,2023-09-06,2023,DIE LINKE,-16,-0.02250351617440225
ID2011803600,2023-09-06,2023,AfD,0,0
ID2011804400,2023-09-06,2023,SPD,27,0.05283757338551859
ID2011804500,2023-09-06,2023,NA,19,0.017857142857142856
ID2011805400,2023-09-06,2023,AfD,-12,-0.029197080291970802
ID2011805600,2023-09-06,2023,DIE LINKE,6,0.020134228187919462
ID2011806600,2023-09-06,2023,SPD,8,0.00909090909090909
ID2011900400,2023-09-07,2023,AfD,-2,-0.005025125628140704
ID2011901700,2023-09-07,2023,FDP,6,0.017595307917888565
ID2011905200,2023-09-07,2023,CDU/CSU,3,0.0033149171270718232
ID2011908700,2023-09-07,2023,AfD,-5,-0.022321428571428572
ID2011911600,2023-09-07,2023,AfD,6,0.015189873417721518
ID2011913400,2023-09-07,2023,SPD,19,0.04086021505376344
ID2012002300,2023-09-08,2023,AfD,-6,-0.010771992818671455
ID2012003500,2023-09-08,2023,BÜNDNIS 90/DIE GRÜNEN,27,0.03614457831325301
ID2012111400,2023-09-20,2023,AfD,2,0.0033500837520938024
ID2012112600,2023-09-20,2023,CDU/CSU,-18,-0.0288
ID2012112700,2023-09-20,2023,SPD,-8,-0.018867924528301886
ID2012113000,2023-09-20,2023,DIE LINKE,-10,-0.023923444976076555
ID2012113300,2023-09-20,2023,CDU/CSU,11,0.014884979702300407
ID2012202700,2023-09-21,2023,AfD,-11,-0.03666666666666667
ID2012204700,2023-09-21,2023,CDU/CSU,-5,-0.011235955056179775
ID2012216700,2023-09-21,2023,BÜNDNIS 90/DIE GRÜNEN,4,0.009389671361502348
ID2012219700,2023-09-21,2023,BÜNDNIS 90/DIE GRÜNEN,0,0
ID2012219800,2023-09-21,2023,AfD,-6,-0.02040816326530612
ID2012224600,2023-09-21,2023,CDU/CSU,-12,-0.04081632653061224
ID2012225600,2023-09-21,2023,DIE LINKE,4,0.018691588785046728
ID2012226000,2023-09-21,2023,DIE LINKE,8,0.026490066225165563
ID2012308500,2023-09-22,2023,BÜNDNIS 90/DIE GRÜNEN,8,0.022727272727272728
ID2012401000,2023-09-27,2023,NA,1,0.013157894736842105
ID2012403500,2023-09-27,2023,SPD,3,0.03896103896103896
ID2012409900,2023-09-27,2023,BÜNDNIS 90/DIE GRÜNEN,6,0.11320754716981132
ID2012410600,2023-09-27,2023,NA,4,0.05970149253731343
ID2012411600,2023-09-27,2023,AfD,-10,-0.015060240963855422
ID2012413100,2023-09-27,2023,DIE LINKE,-2,-0.005555555555555556
ID2012413200,2023-09-27,2023,CDU/CSU,0,0
ID2012413700,2023-09-27,2023,AfD,0,0
ID2012414800,2023-09-27,2023,AfD,1,0.0023752969121140144
ID2012415400,2023-09-27,2023,SPD,15,0.026362038664323375
ID2012500200,2023-09-28,2023,CDU/CSU,2,0.0025348542458808617
ID2012504400,2023-09-28,2023,SPD,3,0.005484460694698354
ID2012504500,2023-09-28,2023,AfD,7,0.017994858611825194
ID2012507000,2023-09-28,2023,DIE LINKE,9,0.02608695652173913
ID2012513100,2023-09-28,2023,SPD,0,0
ID2012514300,2023-09-28,2023,CDU/CSU,-8,-0.018779342723004695
ID2012516200,2023-09-28,2023,CDU/CSU,8,0.025396825396825397
ID2012517700,2023-09-28,2023,SPD,-17,-0.035416666666666666
ID2012601700,2023-09-29,2023,SPD,4,0.0026367831245880024
ID2012604400,2023-09-29,2023,AfD,-1,-0.0030211480362537764
ID2012604600,2023-09-29,2023,DIE LINKE,7,0.012433392539964476
ID2012604700,2023-09-29,2023,SPD,-3,-0.00847457627118644
ID2012605700,2023-09-29,2023,AfD,1,0.0019342359767891683
ID2012703700,2023-10-11,2023,NA,3,0.019867549668874173
ID2012713900,2023-10-11,2023,SPD,15,0.04335260115606936
ID2012714700,2023-10-11,2023,CDU/CSU,-14,-0.029914529914529916
ID2012800200,2023-10-12,2023,CDU/CSU,0,0
ID2012801000,2023-10-12,2023,AfD,-4,-0.011594202898550725
ID2012801600,2023-10-12,2023,fraktionslos,-13,-0.0429042904290429
ID2012803500,2023-10-12,2023,AfD,-3,-0.015306122448979591
ID2012805000,2023-10-12,2023,AfD,0,0
ID2012807400,2023-10-12,2023,SPD,-3,-0.0037546933667083854
ID2012807500,2023-10-12,2023,AfD,-3,-0.006696428571428571
ID2012808900,2023-10-12,2023,CDU/CSU,-7,-0.006937561942517344
ID2012810700,2023-10-12,2023,NA,13,0.02448210922787194
ID2012812800,2023-10-12,2023,NA,14,0.024054982817869417
ID2012814000,2023-10-12,2023,SPD,6,0.005660377358490566
ID2012814500,2023-10-12,2023,CDU/CSU,9,0.014150943396226415
ID2012814700,2023-10-12,2023,AfD,7,0.01647058823529412
ID2012815800,2023-10-12,2023,AfD,3,0.0057692307692307696
ID2012817700,2023-10-12,2023,AfD,0,0
ID2012900200,2023-10-13,2023,CDU/CSU,-1,-0.0013333333333333333
ID2013013500,2023-10-18,2023,CDU/CSU,11,0.019197207678883072
ID2013014200,2023-10-18,2023,CDU/CSU,6,0.01060070671378092
ID2013015600,2023-10-18,2023,AfD,-3,-0.0049586776859504135
ID2013015700,2023-10-18,2023,SPD,1,0.002403846153846154
ID2013015800,2023-10-18,2023,CDU/CSU,-1,-0.0017391304347826088
ID2013015900,2023-10-18,2023,BÜNDNIS 90/DIE GRÜNEN,1,0.0030864197530864196
ID2013016000,2023-10-18,2023,DIE LINKE,-22,-0.05392156862745098
ID2013016100,2023-10-18,2023,FDP,-7,-0.013565891472868217
ID2013016200,2023-10-18,2023,SPD,15,0.03529411764705882
ID2013016300,2023-10-18,2023,CDU/CSU,-1,-0.0013386880856760374
ID2013016400,2023-10-18,2023,BÜNDNIS 90/DIE GRÜNEN,4,0.01092896174863388
ID2013016500,2023-10-18,2023,SPD,3,0.008849557522123894
ID2013101200,2023-10-19,2023,FDP,9,0.01559792027729636
ID2013102200,2023-10-19,2023,CDU/CSU,-4,-0.007662835249042145
ID2013111600,2023-10-19,2023,DIE LINKE,-9,-0.02631578947368421
ID2013113100,2023-10-19,2023,AfD,0,0
ID2013113200,2023-10-19,2023,BÜNDNIS 90/DIE GRÜNEN,-6,-0.012987012987012988
ID2013115100,2023-10-19,2023,CDU/CSU,-1,-0.004694835680751174
ID2013115600,2023-10-19,2023,NA,12,0.02575107296137339
ID2013116200,2023-10-19,2023,AfD,-1,-0.0031847133757961785
ID2013119000,2023-10-19,2023,BÜNDNIS 90/DIE GRÜNEN,3,0.005484460694698354
ID2013205200,2023-10-20,2023,SPD,4,0.006756756756756757
ID2013207800,2023-10-20,2023,FDP,-1,-0.005208333333333333
ID2013307900,2023-11-08,2023,AfD,-1,-0.008547008547008548
ID2013312300,2023-11-08,2023,FDP,1,0.0017889087656529517
ID2013312400,2023-11-08,2023,DIE LINKE,-11,-0.03021978021978022
ID2013315200,2023-11-08,2023,BÜNDNIS 90/DIE GRÜNEN,1,0.0016051364365971107
ID2013409200,2023-11-09,2023,CDU/CSU,6,0.012345679012345678
ID2013412200,2023-11-09,2023,DIE LINKE,-15,-0.03112033195020747
ID2013420000,2023-11-09,2023,SPD,-2,-0.003305785123966942
ID2013420100,2023-11-09,2023,SPD,11,0.02743142144638404
ID2013420600,2023-11-09,2023,DIE LINKE,6,0.02643171806167401
ID2013502400,2023-11-10,2023,DIE LINKE,-5,-0.008771929824561403
ID2013504000,2023-11-10,2023,CDU/CSU,-8,-0.021164021164021163
ID2013504300,2023-11-10,2023,AfD,8,0.012461059190031152
ID2013507600,2023-11-10,2023,AfD,-3,-0.008174386920980926
ID2013603100,2023-11-15,2023,NA,-3,-0.033707865168539325
ID2013609000,2023-11-15,2023,CDU/CSU,-5,-0.010964912280701754
ID2013609200,2023-11-15,2023,AfD,-1,-0.0021141649048625794
ID2013609800,2023-11-15,2023,CDU/CSU,1,0.002976190476190476
ID2013610600,2023-11-15,2023,SPD,9,0.017716535433070866
ID2013611300,2023-11-15,2023,CDU/CSU,-1,-0.0024271844660194173
ID2013611500,2023-11-15,2023,AfD,-19,-0.034545454545454546
ID2013701200,2023-11-16,2023,AfD,-4,-0.012578616352201259
ID2013703700,2023-11-16,2023,NA,19,0.02844311377245509
ID2013704400,2023-11-16,2023,CDU/CSU,-3,-0.005791505791505791
ID2013704500,2023-11-16,2023,BÜNDNIS 90/DIE GRÜNEN,2,0.00851063829787234
ID2013705800,2023-11-16,2023,DIE LINKE,-4,-0.009732360097323601
ID2013711000,2023-11-16,2023,AfD,6,0.012219959266802444
ID2013711700,2023-11-16,2023,AfD,6,0.014925373134328358
ID2013714800,2023-11-16,2023,AfD,-1,-0.003355704697986577
ID2013716200,2023-11-16,2023,AfD,6,0.01680672268907563
ID2013720300,2023-11-16,2023,FDP,-8,-0.017738359201773836
ID2013805500,2023-11-17,2023,AfD,1,0.0019880715705765406
ID2013810100,2023-11-17,2023,FDP,3,0.007228915662650603
ID2013900300,2023-11-28,2023,BÜNDNIS 90/DIE GRÜNEN,21,0.017114914425427872
ID2013901000,2023-11-28,2023,AfD,1,0.0016474464579901153
ID2014000100,2023-11-29,2023,NA,8,0.01818181818181818
ID2014014500,2023-11-29,2023,AfD,-10,-0.021505376344086023
ID2014104200,2023-11-30,2023,CDU/CSU,-3,-0.003355704697986577
ID2014104600,2023-11-30,2023,CDU/CSU,-6,-0.008982035928143712
ID2014106400,2023-11-30,2023,BÜNDNIS 90/DIE GRÜNEN,19,0.05637982195845697
ID2014106900,2023-11-30,2023,AfD,-7,-0.014830508474576272
ID2014107100,2023-11-30,2023,DIE LINKE,-1,-0.001644736842105263
ID2014108400,2023-11-30,2023,AfD,-3,-0.005747126436781609
ID2014109300,2023-11-30,2023,AfD,8,0.02030456852791878
ID2014201200,2023-12-01,2023,AfD,9,0.028391167192429023
ID2014203100,2023-12-01,2023,SPD,8,0.017777777777777778
ID2014203400,2023-12-01,2023,CDU/CSU,1,0.0025252525252525255
ID2014205500,2023-12-01,2023,CDU/CSU,15,0.03731343283582089
ID2014205900,2023-12-01,2023,BÜNDNIS 90/DIE GRÜNEN,12,0.017266187050359712
ID2014207000,2023-12-01,2023,SPD,4,0.005555555555555556
ID2014301400,2023-12-13,2023,fraktionslos,-3,-0.012145748987854251
ID2014313300,2023-12-13,2023,BÜNDNIS 90/DIE GRÜNEN,6,0.011834319526627219
ID2014313800,2023-12-13,2023,BÜNDNIS 90/DIE GRÜNEN,2,0.0037313432835820895
ID2014314300,2023-12-13,2023,BÜNDNIS 90/DIE GRÜNEN,7,0.01928374655647383
ID2014314600,2023-12-13,2023,AfD,-18,-0.04205607476635514
ID2014316500,2023-12-13,2023,FDP,-12,-0.010178117048346057
ID2014405300,2023-12-14,2023,SPD,2,0.002890173410404624
ID2014407300,2023-12-14,2023,AfD,-11,-0.026442307692307692
ID2014410200,2023-12-14,2023,SPD,-4,-0.011267605633802818
ID2014415300,2023-12-14,2023,fraktionslos,-8,-0.0213903743315508
ID2014502500,2023-12-15,2023,AfD,-4,-0.011695906432748537
ID2014605100,2024-01-17,2024,SPD,2,0.030303030303030304
ID2014605700,2024-01-17,2024,AfD,-2,-0.02702702702702703
ID2014609700,2024-01-17,2024,AfD,0,0
ID2014609900,2024-01-17,2024,AfD,4,0.03278688524590164
ID2014613600,2024-01-17,2024,CDU/CSU,-2,-0.003179650238473768
ID2014615100,2024-01-17,2024,AfD,0,0
ID2014700800,2024-01-18,2024,AfD,-8,-0.013008130081300813
ID2014703100,2024-01-18,2024,NA,27,0.03907380607814761
ID2014705800,2024-01-18,2024,AfD,-9,-0.022388059701492536
ID2014708900,2024-01-18,2024,fraktionslos,-2,-0.013888888888888888
ID2014709800,2024-01-18,2024,CDU/CSU,-8,-0.023668639053254437
ID2014710200,2024-01-18,2024,BÜNDNIS 90/DIE GRÜNEN,-8,-0.009876543209876543
ID2014800900,2024-01-19,2024,AfD,-1,-0.003125
ID2014801200,2024-01-19,2024,CDU/CSU,-4,-0.011560693641618497
ID2014801800,2024-01-19,2024,fraktionslos,-3,-0.013157894736842105
ID2014801900,2024-01-19,2024,CDU/CSU,16,0.028622540250447227
ID2014902400,2024-01-30,2024,AfD,4,0.006711409395973154
ID2014903400,2024-01-30,2024,SPD,17,0.02992957746478873
ID2014912000,2024-01-30,2024,AfD,-2,-0.005633802816901409
ID2015000300,2024-01-31,2024,AfD,-30,-0.029791459781529295
ID2015000500,2024-01-31,2024,FDP,11,0.006740196078431373
ID2015004400,2024-01-31,2024,AfD,-2,-0.010362694300518135
ID2015005800,2024-01-31,2024,CDU/CSU,1,0.001584786053882726
ID2015006400,2024-01-31,2024,NA,20,0.017421602787456445
ID2015008000,2024-01-31,2024,AfD,12,0.017045454545454544
ID2015008200,2024-01-31,2024,FDP,8,0.016913319238900635
ID2015008500,2024-01-31,2024,AfD,-8,-0.023255813953488372
ID2015008900,2024-01-31,2024,SPD,5,0.011363636363636364
ID2015009200,2024-01-31,2024,AfD,2,0.009478672985781991
ID2015009600,2024-01-31,2024,CDU/CSU,0,0
ID2015009700,2024-01-31,2024,SPD,17,0.044386422976501305
ID2015100800,2024-02-01,2024,AfD,-1,-0.003205128205128205
ID2015101300,2024-02-01,2024,AfD,-5,-0.017985611510791366
ID2015103100,2024-02-01,2024,AfD,-5,-0.007633587786259542
ID2015108200,2024-02-01,2024,FDP,23,0.04220183486238532
ID2015111000,2024-02-01,2024,SPD,8,0.01762114537444934
ID2015112100,2024-02-01,2024,AfD,0,0
ID2015112600,2024-02-01,2024,AfD,1,0.001890359168241966
ID2015200300,2024-02-02,2024,AfD,-5,-0.011682242990654205
ID2015203700,2024-02-02,2024,FDP,5,0.014492753623188406
ID2015204000,2024-02-02,2024,FDP,7,0.023026315789473683
ID2015204100,2024-02-02,2024,SPD,10,0.02577319587628866
ID2015204500,2024-02-02,2024,SPD,24,0.03915171288743882
ID2015204800,2024-02-02,2024,SPD,10,0.029498525073746312
ID2015204900,2024-02-02,2024,BÜNDNIS 90/DIE GRÜNEN,-1,-0.0018450184501845018
ID2015205200,2024-02-02,2024,BÜNDNIS 90/DIE GRÜNEN,-8,-0.03125
ID2015205300,2024-02-02,2024,SPD,10,0.026041666666666668
ID2015205400,2024-02-02,2024,FDP,8,0.025
ID2015313800,2024-02-21,2024,SPD,6,0.012170385395537525
ID2015315100,2024-02-21,2024,CDU/CSU,16,0.030592734225621414
ID2015315300,2024-02-21,2024,SPD,10,0.016666666666666666
ID2015400400,2024-02-22,2024,AfD,7,0.014056224899598393
ID2015403400,2024-02-22,2024,SPD,5,0.01639344262295082
ID2015408300,2024-02-22,2024,NA,-1,-0.0013227513227513227
ID2015411000,2024-02-22,2024,NA,3,0.004261363636363636
ID2015411200,2024-02-22,2024,FDP,10,0.019267822736030827
ID2015414000,2024-02-22,2024,CDU/CSU,-1,-0.0033003300330033004
ID2015416900,2024-02-22,2024,AfD,-1,-0.0030211480362537764
ID2015418500,2024-02-22,2024,BÜNDNIS 90/DIE GRÜNEN,4,0.00808080808080808
ID2015420600,2024-02-22,2024,CDU/CSU,-1,-0.00267379679144385
ID2015501500,2024-02-23,2024,SPD,9,0.010817307692307692
ID2015504900,2024-02-23,2024,CDU/CSU,-17,-0.02040816326530612
ID2015505500,2024-02-23,2024,SPD,1,0.0010152284263959391
ID2015510500,2024-02-23,2024,FDP,1,0.0056179775280898875
ID2015510600,2024-02-23,2024,BSW,4,0.011428571428571429
ID2015606900,2024-03-13,2024,BÜNDNIS 90/DIE GRÜNEN,-14,-0.02356902356902357
ID2015608300,2024-03-13,2024,SPD,20,0.03929273084479371
ID2015608400,2024-03-13,2024,AfD,5,0.011363636363636364
ID2015610400,2024-03-13,2024,AfD,3,0.005988023952095809
ID2015704800,2024-03-14,2024,CDU/CSU,-3,-0.005928853754940711
ID2015710800,2024-03-14,2024,FDP,1,0.0018148820326678765
ID2015711300,2024-03-14,2024,AfD,3,0.005128205128205128
ID2015712100,2024-03-14,2024,FDP,15,0.027777777777777776
ID2015713100,2024-03-14,2024,SPD,3,0.006036217303822937
ID2015713200,2024-03-14,2024,AfD,-2,-0.00425531914893617
ID2015800200,2024-03-15,2024,CDU/CSU,-6,-0.00784313725490196
ID2015800400,2024-03-15,2024,AfD,4,0.011019283746556474
ID2015800600,2024-03-15,2024,BÜNDNIS 90/DIE GRÜNEN,-5,-0.009861932938856016
ID2015800700,2024-03-15,2024,CDU/CSU,6,0.00949367088607595
ID2015800800,2024-03-15,2024,SPD,3,0.006741573033707865
ID2015801100,2024-03-15,2024,BÜNDNIS 90/DIE GRÜNEN,0,0
ID2015801200,2024-03-15,2024,CDU/CSU,-13,-0.02631578947368421
ID2015801600,2024-03-15,2024,FDP,9,0.02107728337236534
ID2015803900,2024-03-15,2024,AfD,-26,-0.04081632653061224
ID2015913100,2024-03-20,2024,FDP,8,0.01309328968903437
ID2015914300,2024-03-20,2024,AfD,-7,-0.015384615384615385
ID2016004200,2024-03-21,2024,AfD,-4,-0.008350730688935281
ID2016005600,2024-03-21,2024,SPD,11,0.021442495126705652
ID2016008200,2024-03-21,2024,SPD,5,0.009689922480620155
ID2016014900,2024-03-21,2024,SPD,11,0.025
ID2016018500,2024-03-21,2024,CDU/CSU,3,0.005681818181818182
ID2016018900,2024-03-21,2024,BÜNDNIS 90/DIE GRÜNEN,-9,-0.018
ID2016019200,2024-03-21,2024,SPD,17,0.03736263736263736
ID2016102300,2024-03-22,2024,CDU/CSU,-1,-0.001953125
ID2016106300,2024-03-22,2024,BÜNDNIS 90/DIE GRÜNEN,-5,-0.007032348804500703
ID2016212300,2024-04-10,2024,SPD,2,0.0036363636363636364
ID2016214500,2024-04-10,2024,CDU/CSU,-2,-0.003663003663003663
ID2016214600,2024-04-10,2024,BÜNDNIS 90/DIE GRÜNEN,-14,-0.029411764705882353
ID2016302400,2024-04-11,2024,CDU/CSU,-9,-0.015358361774744027
ID2016303900,2024-04-11,2024,CDU/CSU,-2,-0.0031007751937984496
ID2016310200,2024-04-11,2024,CDU/CSU,5,0.008264462809917356
ID2016316100,2024-04-11,2024,CDU/CSU,7,0.020771513353115726
ID2016402200,2024-04-12,2024,FDP,19,0.027142857142857142
ID2016402500,2024-04-12,2024,AfD,-5,-0.012224938875305624
ID2016402800,2024-04-12,2024,CDU/CSU,6,0.008021390374331552
ID2016404600,2024-04-12,2024,AfD,-8,-0.023054755043227664
ID2016405600,2024-04-12,2024,FDP,-7,-0.013133208255159476
ID2016405700,2024-04-12,2024,NA,14,0.041666666666666664
ID2016405800,2024-04-12,2024,CDU/CSU,-18,-0.03515625
ID2016406700,2024-04-12,2024,CDU/CSU,-2,-0.00390625
ID2016407000,2024-04-12,2024,CDU/CSU,-4,-0.006644518272425249
ID2016408200,2024-04-12,2024,SPD,23,0.04821802935010482
ID2016410900,2024-04-12,2024,FDP,-2,-0.007782101167315175
ID2016411800,2024-04-12,2024,FDP,1,0.0021645021645021645
ID2016509300,2024-04-24,2024,CDU/CSU,-15,-0.02613240418118467
ID2016509500,2024-04-24,2024,AfD,6,0.011385199240986717
ID2016510000,2024-04-24,2024,BÜNDNIS 90/DIE GRÜNEN,12,0.023391812865497075
ID2016512700,2024-04-24,2024,SPD,2,0.004048582995951417
ID2016513100,2024-04-24,2024,AfD,-7,-0.015283842794759825
ID2016515000,2024-04-24,2024,BÜNDNIS 90/DIE GRÜNEN,0,0
ID2016600600,2024-04-25,2024,CDU/CSU,1,0.0016835016835016834
ID2016602600,2024-04-25,2024,AfD,-12,-0.03669724770642202
ID2016603000,2024-04-25,2024,CDU/CSU,-4,-0.009153318077803204
ID2016603600,2024-04-25,2024,CDU/CSU,12,0.019543973941368076
ID2016610600,2024-04-25,2024,FDP,11,0.02099236641221374
ID2016613100,2024-04-25,2024,AfD,4,0.006956521739130435
ID2016707100,2024-04-26,2024,CDU/CSU,13,0.03494623655913978
ID2016708300,2024-04-26,2024,BÜNDNIS 90/DIE GRÜNEN,-7,-0.016548463356973995
ID2016806700,2024-05-15,2024,NA,6,0.04411764705882353
ID2016811500,2024-05-15,2024,SPD,0,0
ID2016901600,2024-05-16,2024,CDU/CSU,16,0.03088803088803089
ID2016904900,2024-05-16,2024,SPD,-14,-0.02046783625730994
ID2016905800,2024-05-16,2024,CDU/CSU,-2,-0.002551020408163265
ID2016909200,2024-05-16,2024,DIE LINKE,-14,-0.05204460966542751
ID2016909700,2024-05-16,2024,AfD,3,0.005025125628140704
ID2016911000,2024-05-16,2024,DIE LINKE,-7,-0.031818181818181815
ID2016915700,2024-05-16,2024,BÜNDNIS 90/DIE GRÜNEN,6,0.01694915254237288
ID2016916700,2024-05-16,2024,AfD,-9,-0.030927835051546393
ID2016917000,2024-05-16,2024,AfD,1,0.0026666666666666666
ID2016918300,2024-05-16,2024,FDP,-2,-0.005649717514124294
ID2016921600,2024-05-16,2024,AfD,-7,-0.024054982817869417
ID2017000100,2024-05-17,2024,NA,11,0.018803418803418803
ID2017001600,2024-05-17,2024,SPD,-10,-0.019120458891013385
ID2017001900,2024-05-17,2024,AfD,-4,-0.009592326139088728
ID2017003200,2024-05-17,2024,NA,19,0.032758620689655175
ID2017004500,2024-05-17,2024,SPD,0,0
ID2017004600,2024-05-17,2024,AfD,1,0.0020491803278688526
ID2017005600,2024-05-17,2024,AfD,8,0.020671834625323
ID2017111700,2024-06-05,2024,CDU/CSU,8,0.01646090534979424
ID2017112900,2024-06-05,2024,FDP,8,0.018518518518518517
ID2017203400,2024-06-06,2024,SPD,-4,-0.007633587786259542
ID2017205900,2024-06-06,2024,CDU/CSU,23,0.023784901758014478
ID2017206500,2024-06-06,2024,SPD,4,0.008113590263691683
ID2017207000,2024-06-06,2024,SPD,-9,-0.015126050420168067
ID2017207300,2024-06-06,2024,AfD,-10,-0.01773049645390071
ID2017207400,2024-06-06,2024,BÜNDNIS 90/DIE GRÜNEN,-5,-0.00792393026941363
ID2017208100,2024-06-06,2024,CDU/CSU,7,0.014644351464435146
ID2017211300,2024-06-06,2024,AfD,-7,-0.02631578947368421
ID2017211600,2024-06-06,2024,FDP,-4,-0.0064
ID2017211900,2024-06-06,2024,AfD,-11,-0.019891500904159132
ID2017212700,2024-06-06,2024,BÜNDNIS 90/DIE GRÜNEN,19,0.06070287539936102
ID2017213400,2024-06-06,2024,SPD,6,0.012170385395537525
ID2017213900,2024-06-06,2024,FDP,6,0.010714285714285714
ID2017217200,2024-06-06,2024,CDU/CSU,10,0.02444987775061125
ID2017217300,2024-06-06,2024,BÜNDNIS 90/DIE GRÜNEN,11,0.021956087824351298
ID2017217400,2024-06-06,2024,AfD,-3,-0.010380622837370242
ID2017218700,2024-06-06,2024,SPD,15,0.029013539651837523
ID2017301200,2024-06-07,2024,BÜNDNIS 90/DIE GRÜNEN,11,0.024719101123595506
ID2017302900,2024-06-07,2024,SPD,7,0.008849557522123894
ID2017303300,2024-06-07,2024,CDU/CSU,24,0.04580152671755725
